camera,date,filename,location,time,url
SM-S908B,30.November 2025,20251130_180241,20251130_180241,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UTNUS1NtM0VNMytvemgzMHRXcmR5QT09?height=1080
SM-S908B,30.November 2025,20251130_180236,20251130_180236,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MzVpQklTZVlTMzVPUE9pU2h0SkdjQT09?height=1080
SM-S908B,30.November 2025,20251130_180231,20251130_180231,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OUF1aC9TOXN5aklYREI0RzAwNDdJZz09?height=1080
SM-S908B,30.November 2025,20251130_180221,20251130_180221,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bDRLbVJSd1RWRlhEV0JLVUd1Mk9NQT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9373,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 17:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MnRWa1ZqV01sM3FYcitvUkl1Y2NZdz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9372,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 17:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::b1gxditkQTZlL2d2MEthbTRYUlVQQT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9371,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 17:37,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Rk54MzFOMXZVZzRVaFNycDZ0anU2dz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9369,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 17:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VGhoanpmZVdwS2IzZWhRWUFWcmJadz09?height=1080
SM-S908B,30.November 2025,20251130_150003,20251130_150003,Sunday 15:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d1I2SGw1RlpsYy9nMDNrdUJVTmVYUT09?height=1080
SM-S908B,30.November 2025,20251130_140643,20251130_140643,Sunday 14:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZkZOQld5QkxBRHNZTDY0UCtzUjdLQT09?height=1080
SM-S908B,30.November 2025,20251130_130752,20251130_130752,Sunday 13:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::czRsZjl6c0lsd24xR1VrRjdvMTNVQT09?height=1080
SM-S908B,30.November 2025,20251130_130737,20251130_130737,Sunday 13:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K25QenpNeDF0SXJQQ1RoWDlVZmFBUT09?height=1080
SM-S908B,30.November 2025,20251130_122523,20251130_122523,Sunday 12:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZEhiYmE3d1hEekYzeFY4cmdGcERyUT09?height=1080
SM-S908B,30.November 2025,20251130_090732,20251130_090732,Sunday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WGkvRG4wdWc2QUZrWC9URnQxbEZ1Zz09?height=1080
SM-S908B,30.November 2025,20251130_090724,20251130_090724,Sunday 09:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dUNvbVNaRTVZQkpkUExKeUxnZFNwZz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9368_1764702501682,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K3NJRnZXU3NTOE1UL0RNRWdtN2RCZz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9367_1764702508757,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Nm94ZS9LcGJ1R29qTS9waDBiczBpUT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9366_1764702515543,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::elhGRDZ6YklHRFpDYTB5WHZ0ajF3QT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9364_1764702521022,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cWNjc1F0eEdxSHdjMEVCS0xnRWthQT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9363_1764702526361,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QmFiS05EVDhFTHY0YmVSaC9VZ1BVQT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9362_1764702532675,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Y1BIeVhyd29rNTcyc01vQ3huRUVmUT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9361_1764702539315,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SjhTV1Bnc05oMmJUL2pGVnp0VnBvdz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9360_1764702544574,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Saturday 21:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZS9NbzUvWGtLRkFDejdRMFk4K1k0QT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9359_1764702551646,"J37V+GP Morro de São Paulo, Cairu - State of Bahia, Brazil",Saturday 21:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c1BMbUlrbVVaWFpUOWVIZUE0Q1Q2Zz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9358_1764702557542,"J37V+GP Morro de São Paulo, Cairu - State of Bahia, Brazil",Saturday 21:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZTB6UkZZMEdDRWJuR1RyOHlac1RVQT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9357_1764702564639,"J37V+GP Morro de São Paulo, Cairu - State of Bahia, Brazil",Saturday 21:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cTU2d0FIZEQzbXBUWU82MExURVJQUT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9356,"J37V+FM Morro de São Paulo, Cairu - State of Bahia, Brazil",Saturday 20:56,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Vzc5YThVOHhpN21Celg0WE02aDJ3UT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9355,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 20:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::emlYVE43YjRLeDJ3SU9WeWhnTHBnZz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9354,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 20:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NmQzTkFqNzF2ekNtRTEwYVlzWEppUT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9353,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 20:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SDJQNVJmKzM0UUc5ZXBDQTF0T0I4UT09?height=1080
SM-S908B,29.November 2025,20251129_201413,20251129_201413,Saturday 20:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OGMydnRrTVRNbGJCMytYOWxMMHRrQT09?height=1080
SM-S908B,29.November 2025,20251129_201401,20251129_201401,Saturday 20:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NzdWN3h4b2E5aW05eUorMFdFVmZldz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9350_1764702611349,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 19:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aWZKRFUyQ3NJUEQ0aVl3emRISVduQT09?height=1080
SM-S908B,29.November 2025,20251129_170050,20251129_170050,Saturday 17:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WGhHVWcrVi9LNHEycVdmWXVrZmordz09?height=1080
SM-S908B,29.November 2025,20251129_170040,20251129_170040,Saturday 17:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::U3Y1YXdTMDZSK1Y2cHYyUC9udk1MQT09?height=1080
SM-S908B,29.November 2025,20251129_165422,20251129_165422,Saturday 16:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WGJSRzViUDZtRUkyQXM4TGE0YUlnQT09?height=1080
SM-S908B,29.November 2025,20251129_134645,20251129_134645,Saturday 13:46,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NFQxTTY0UlhJcVNKMStOWW5wSW9uQT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9347_1764702618503,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 11:21,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dW5VNkNIN2hBcjZ3b28wWE5jMU5rdz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9346_1764702626489,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 11:21,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZE9teldFU1ppTElvbnZvT1MzclFFdz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9345_1764702632547,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 11:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cmFGYTlzZFhSYjUxaUtseGpac1dTZz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9344_1764702638367,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 11:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WFJqWUVuM095dEUzVGR3TVM2R1QwQT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9343,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 11:15,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VUtzbGVUUTVvYUYyT2VOaUlXbGQ3UT09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9342,"J37V+GM Morro de São Paulo, Cairu - State of Bahia, Brazil",Saturday 11:15,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d3RwM2FXWTk3c0ErVEZwbTFoZUl6Zz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9341,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Saturday 11:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QWp1MUJuTUM2VEtOTC94M0pyV0ppZz09?height=1080
iPhone 15 Pro Max,29.November 2025,IMG_9340,"J37V+FJ Morro de São Paulo, Cairu - State of Bahia, Brazil",Saturday 11:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dTh2M1ROSHEzcmdEbWpCWVQvUy9xUT09?height=1080
SM-S908B,29.November 2025,20251129_103539,20251129_103539,Saturday 10:35,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Z0hZNHBvZG9lSE1NeGZSWUo3cUJtQT09?height=1080
SM-S908B,29.November 2025,20251129_103438,20251129_103438,Saturday 10:34,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TERYaUxsR003TjB6eHdJYjc5OTE5dz09?height=1080
SM-S908B,29.November 2025,20251129_103437,20251129_103437,Saturday 10:34,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bkg2MEM0RkxmVXFqQjVQNHNsbHVtdz09?height=1080
SM-S908B,29.November 2025,20251129_103424,20251129_103424,Saturday 10:34,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bTlRdk44VzlsZlg1TWNHTWdObkV6UT09?height=1080
SM-S908B,29.November 2025,20251129_103233,20251129_103233,Saturday 10:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NUpyY2lzUVRpRXBralpRaERqcjB2dz09?height=1080
SM-S908B,29.November 2025,20251129_103227,20251129_103227,Saturday 10:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N3c2ODdHKzJKcjlDa2pNRmsxT2FYUT09?height=1080
SM-S908B,29.November 2025,20251129_103223,20251129_103223,Saturday 10:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SEdpRkJiWUtmd3F1aGtQaUN3SlM4dz09?height=1080
SM-S908B,29.November 2025,20251129_103219,20251129_103219,Saturday 10:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TjllVjZSQWcrQy9tZ09sV0xpT21pQT09?height=1080
SM-S908B,29.November 2025,20251129_103009,20251129_103009,Saturday 10:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Nm91dEVoSmI2T3REM0hXS0t2czNKQT09?height=1080
SM-S908B,29.November 2025,20251129_103005,20251129_103005,Saturday 10:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eEU3Tk1uY0R5bFpBRDVCWTlubHcrQT09?height=1080
SM-S908B,29.November 2025,20251129_102958,20251129_102958,Saturday 10:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Z2ZjT3k5VEJDclVjNXkveXhMRHRkZz09?height=1080
SM-S908B,29.November 2025,20251129_102955,20251129_102955,Saturday 10:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aStuMENvUkNaN25iZEFsam9sRWRNZz09?height=1080
SM-S908B,29.November 2025,20251129_102951,20251129_102951,Saturday 10:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L0FaaUp5UzZCaS8vaDJ5ZkxvZWwydz09?height=1080
SM-S908B,29.November 2025,20251129_102945,20251129_102945,Saturday 10:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c3lKdFdsdlhpRzV5YTJ6ajJQVTRwQT09?height=1080
SM-S908B,29.November 2025,20251129_102943,20251129_102943,Saturday 10:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eXZTZExrcXZyQk40TldBMmtCek1IUT09?height=1080
SM-S908B,29.November 2025,20251129_102942,20251129_102942,Saturday 10:29,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Y2wxVldxNnJPZm1ZSjJ3ejdydzBGUT09?height=1080
SM-S908B,29.November 2025,20251129_085733,20251129_085733,Saturday 08:57,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WDBqbW1KRWtNb0JHNXRuN3AvMkhJUT09?height=1080
SM-S908B,29.November 2025,20251129_082251,20251129_082251,Saturday 08:22,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RGlrYzBuZTg4dHZRTUZlKy9LNWRWQT09?height=1080
SM-S908B,29.November 2025,20251129_082249,20251129_082249,Saturday 08:22,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Zm1rWm94OEZ0Tnh6eDIzd1lZTjRtUT09?height=1080
SM-S908B,29.November 2025,20251129_072714,20251129_072714,Saturday 07:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TmR5QmxMUTcwc2ZVK0pXZVJvOEExQT09?height=1080
SM-S908B,29.November 2025,20251129_072014,20251129_072014,Saturday 07:20,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YUI3eFpxRTJ4anpLS1dWQnk0eDlBdz09?height=1080
SM-S908B,29.November 2025,20251129_070736,20251129_070736,Saturday 07:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dGlRempsakdONWVSdUlIQzJkZmZsdz09?height=1080
SM-S908B,29.November 2025,20251129_070734,20251129_070734,Saturday 07:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d2l1VkhYZlR0ejNEOWVib2hSZ0xVUT09?height=1080
SM-S908B,29.November 2025,20251129_070730,20251129_070730,Saturday 07:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::T1RndW1LM1ErcU9LT1B2czVidVhGUT09?height=1080
SM-S908B,29.November 2025,20251129_070000,20251129_070000,Saturday 07:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dWNSQXBKQ3JUVmczZWlZVHUwUFY1QT09?height=1080
SM-S908B,28.November 2025,20251128_190531,20251128_190531,Friday 19:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Sm5wRkxvQVZiRU9nU1JrRWRJK1g3QT09?height=1080
iPhone 15 Pro Max,28.November 2025,IMG_9334,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Friday 14:28,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZmVTVy9jYUdHMEFwa1NDSW41UEEyQT09?height=1080
iPhone 15 Pro Max,28.November 2025,IMG_9333,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Friday 14:28,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bE9XWmY0cURhRUV4V29VQXY0U0RvZz09?height=1080
SM-S908B,28.November 2025,20251128_142610,20251128_142610,Friday 14:26,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::THZpZy9zdm11TlJhYitIZ3FSUWJDUT09?height=1080
SM-S908B,28.November 2025,20251128_142605,20251128_142605,Friday 14:26,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NURxRHNoQ3h4dlQ5QUdkMnJIaVN4QT09?height=1080
SM-S908B,28.November 2025,20251128_142601,20251128_142601,Friday 14:26,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::LzVXN0xteGlvSkt5UTFXV0VjMjl4QT09?height=1080
SM-S908B,28.November 2025,20251128_142556,20251128_142556,Friday 14:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RHNmdjB1L2F3emlMTjJzN1BYbERUQT09?height=1080
SM-S908B,28.November 2025,20251128_142520,20251128_142520,Friday 14:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::U1ZXZEdWaVZUcytPZVB3WEZKL2ZJUT09?height=1080
SM-S908B,28.November 2025,20251128_142518,20251128_142518,Friday 14:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::T1BmOU9pUzVJZ0pnUHlZbklGT0QwUT09?height=1080
SM-S908B,28.November 2025,20251128_142515,20251128_142515,Friday 14:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cUNIZ1AyVzlqUklpcTVuRUxkaTlBZz09?height=1080
SM-S908B,28.November 2025,20251128_142511,20251128_142511,Friday 14:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ekpyY09oYnZRTHphSm5LNnMwdnRRQT09?height=1080
SM-S908B,28.November 2025,20251128_142505,20251128_142505,Friday 14:25,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UHNlcUlmdW8wUm45WitvNm9MVGptUT09?height=1080
SM-S908B,28.November 2025,20251128_142458,20251128_142458,Friday 14:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::amlNQTc5N0x4M3pxUDA5aFphUWJGUT09?height=1080
SM-S908B,28.November 2025,20251128_142454,20251128_142454,Friday 14:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Yk5La2szS2FITE9aSnZKcUxoRUhJdz09?height=1080
SM-S908B,28.November 2025,20251128_142447,20251128_142447,Friday 14:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RFpDNmtkZVh1eDBSSURRa1BQNHpGZz09?height=1080
SM-S908B,28.November 2025,20251128_142444,20251128_142444,Friday 14:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bGY2VUx5WExWRUh5STd3T0hadFVvQT09?height=1080
SM-S908B,28.November 2025,20251128_142408,20251128_142408,Friday 14:24,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TVJZRmJuQVlvbkZKaGpEVmx5Y2p4QT09?height=1080
SM-S908B,28.November 2025,20251128_142347,20251128_142347,Friday 14:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QktJOVBUQXl1SjV0Rk4ycmJ5cUVCUT09?height=1080
SM-S908B,28.November 2025,20251128_142344,20251128_142344,Friday 14:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q24xSmtwL2NNTCsyaTFCRjUzODZwdz09?height=1080
SM-S908B,28.November 2025,20251128_142335,20251128_142335,Friday 14:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OXl5YnpZWm1XbERyaC81aFVhbGFPUT09?height=1080
SM-S908B,28.November 2025,20251128_142332,20251128_142332,Friday 14:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::b1c4SGVvRUQwallmQ3EwYTRBbGZxdz09?height=1080
SM-S908B,28.November 2025,20251128_135500,20251128_135500,Friday 13:55,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VmRidGJrUkdkNnBvN0ZjSm1NSEJSUT09?height=1080
SM-S908B,28.November 2025,20251128_135458,20251128_135458,Friday 13:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OTUrQ09TZlBXWW1hb0RQc2dLWTJTUT09?height=1080
SM-S908B,28.November 2025,20251128_135456,20251128_135456,Friday 13:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dkRBYjVubDVIT0gvMHFxMWNlYXFZdz09?height=1080
SM-S908B,28.November 2025,20251128_135452,20251128_135452,Friday 13:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::STdja3l4K2t6enZFZExhK3h5VkFRZz09?height=1080
SM-S908B,28.November 2025,20251128_135450,20251128_135450,Friday 13:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Uks1V2dWMVFMUzBDclZIclVROVZGQT09?height=1080
SM-S908B,28.November 2025,20251128_135413,20251128_135413,Friday 13:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bjNScXhFeHhYeG1mZmZEL0pPV0VJQT09?height=1080
SM-S908B,28.November 2025,20251128_121644,20251128_121644,Friday 12:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bjNTTzJRdHJrU3ZqblBRUHVDTU8xQT09?height=1080
SM-S908B,28.November 2025,20251128_121641,20251128_121641,Friday 12:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K0owaXdwTllua1l5dklhempydUF5UT09?height=1080
SM-S908B,28.November 2025,20251128_121325,20251128_121325,Friday 12:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::clE1YkxBY2xINmIzT3RLbEVtU0tDdz09?height=1080
SM-S908B,28.November 2025,20251128_121322,20251128_121322,Friday 12:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UVV1Y3dRK2ppYWdtVzg2OGxxbVRaQT09?height=1080
SM-S908B,28.November 2025,20251128_121321,20251128_121321,Friday 12:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WFNJUld5dVpSMnJncHErREkyY2VvUT09?height=1080
